lat,lon360,lon180,pixelkm2
35.515,240.265,-119.735,20.37511623
35.515,240.31,-119.69,20.37511623
35.515,240.355,-119.645,20.37511623
35.515,240.4,-119.6,20.37511623
35.515,240.445,-119.555,20.37511623
35.515,240.49,-119.51,20.37511623
35.515,240.535,-119.465,20.37511623
35.515,240.58,-119.42,20.37511623
35.515,240.625,-119.375,20.37511623
35.515,240.67,-119.33,20.37511623
35.515,240.715,-119.285,20.37511623
35.515,240.76,-119.24,20.37511623
35.515,240.805,-119.195,20.37511623
35.515,240.85,-119.15,20.37511623
35.515,240.895,-119.105,20.37511623
35.515,240.94,-119.06,20.37511623
35.515,240.985,-119.015,20.37511623
35.515,241.03,-118.97,20.37511623
35.515,241.075,-118.925,20.37511623
35.515,241.12,-118.88,20.37511623
35.515,241.165,-118.835,20.37511623
35.515,241.21,-118.79,20.37511623
35.515,241.255,-118.745,20.37511623
35.515,241.3,-118.7,20.37511623
35.515,241.345,-118.655,20.37511623
35.515,241.39,-118.61,20.37511623
35.515,241.435,-118.565,20.37511623
35.515,241.48,-118.52,20.37511623
35.515,241.525,-118.475,20.37511623
35.515,241.57,-118.43,20.37511623
35.515,241.615,-118.385,20.37511623
35.515,241.66,-118.34,20.37511623
35.515,241.705,-118.295,20.37511623
35.515,241.75,-118.25,20.37511623
35.515,241.795,-118.205,20.37511623
35.515,241.84,-118.16,20.37511623
35.515,241.885,-118.115,20.37511623
35.515,241.93,-118.07,20.37511623
35.515,241.975,-118.025,20.37511623
35.56,235,-125,20.36388269
35.56,235.045,-124.955,20.36388269
35.56,235.09,-124.91,20.36388269
35.56,235.135,-124.865,20.36388269
35.56,235.18,-124.82,20.36388269
35.56,235.225,-124.775,20.36388269
35.56,235.27,-124.73,20.36388269
35.56,235.315,-124.685,20.36388269
35.56,235.36,-124.64,20.36388269
35.56,235.405,-124.595,20.36388269
35.56,235.45,-124.55,20.36388269
35.56,235.495,-124.505,20.36388269
35.56,235.54,-124.46,20.36388269
35.56,235.585,-124.415,20.36388269
35.56,235.63,-124.37,20.36388269
35.56,235.675,-124.325,20.36388269
35.56,235.72,-124.28,20.36388269
35.56,235.765,-124.235,20.36388269
35.56,235.81,-124.19,20.36388269
35.56,235.855,-124.145,20.36388269
35.56,235.9,-124.1,20.36388269
35.56,235.945,-124.055,20.36388269
35.56,235.99,-124.01,20.36388269
35.56,236.035,-123.965,20.36388269
35.56,236.08,-123.92,20.36388269
35.56,236.125,-123.875,20.36388269
35.56,236.17,-123.83,20.36388269
35.56,236.215,-123.785,20.36388269
35.56,236.26,-123.74,20.36388269
35.56,236.305,-123.695,20.36388269
35.56,236.35,-123.65,20.36388269
35.56,236.395,-123.605,20.36388269
35.56,236.44,-123.56,20.36388269
35.56,236.485,-123.515,20.36388269
35.56,236.53,-123.47,20.36388269
35.56,236.575,-123.425,20.36388269
35.56,236.62,-123.38,20.36388269
35.56,236.665,-123.335,20.36388269
35.56,236.71,-123.29,20.36388269
35.56,236.755,-123.245,20.36388269
35.56,236.8,-123.2,20.36388269
35.56,236.845,-123.155,20.36388269
35.56,236.89,-123.11,20.36388269
35.56,236.935,-123.065,20.36388269
35.56,236.98,-123.02,20.36388269
35.56,237.025,-122.975,20.36388269
35.56,237.07,-122.93,20.36388269
35.56,237.115,-122.885,20.36388269
35.56,237.16,-122.84,20.36388269
35.56,237.205,-122.795,20.36388269
35.56,237.25,-122.75,20.36388269
35.56,237.295,-122.705,20.36388269
35.56,237.34,-122.66,20.36388269
35.56,237.385,-122.615,20.36388269
35.56,237.43,-122.57,20.36388269
35.56,237.475,-122.525,20.36388269
35.56,237.52,-122.48,20.36388269
35.56,237.565,-122.435,20.36388269
35.56,237.61,-122.39,20.36388269
35.56,237.655,-122.345,20.36388269
35.56,237.7,-122.3,20.36388269
35.56,237.745,-122.255,20.36388269
35.56,237.79,-122.21,20.36388269
35.56,237.835,-122.165,20.36388269
35.56,237.88,-122.12,20.36388269
35.56,237.925,-122.075,20.36388269
35.56,237.97,-122.03,20.36388269
35.56,238.015,-121.985,20.36388269
35.56,238.06,-121.94,20.36388269
35.56,238.105,-121.895,20.36388269
35.56,238.15,-121.85,20.36388269
35.56,238.195,-121.805,20.36388269
35.56,238.24,-121.76,20.36388269
35.56,238.285,-121.715,20.36388269
35.56,238.33,-121.67,20.36388269
35.56,238.375,-121.625,20.36388269
35.56,238.42,-121.58,20.36388269
35.56,238.465,-121.535,20.36388269
35.56,238.51,-121.49,20.36388269
35.56,238.555,-121.445,20.36388269
35.56,238.6,-121.4,20.36388269
35.56,238.645,-121.355,20.36388269
35.56,238.69,-121.31,20.36388269
35.56,238.735,-121.265,20.36388269
35.56,238.78,-121.22,20.36388269
35.56,238.825,-121.175,20.36388269
35.56,238.87,-121.13,20.36388269
35.56,238.915,-121.085,20.36388269
35.56,238.96,-121.04,20.36388269
35.56,239.005,-120.995,20.36388269
35.56,239.05,-120.95,20.36388269
35.56,239.095,-120.905,20.36388269
35.56,239.14,-120.86,20.36388269
35.56,239.185,-120.815,20.36388269
35.56,239.23,-120.77,20.36388269
35.56,239.275,-120.725,20.36388269
35.56,239.32,-120.68,20.36388269
35.56,239.365,-120.635,20.36388269
35.56,239.41,-120.59,20.36388269
35.56,239.455,-120.545,20.36388269
35.56,239.5,-120.5,20.36388269
35.56,239.545,-120.455,20.36388269
35.56,239.59,-120.41,20.36388269
35.56,239.635,-120.365,20.36388269
35.56,239.68,-120.32,20.36388269
35.56,239.725,-120.275,20.36388269
35.56,239.77,-120.23,20.36388269
35.56,239.815,-120.185,20.36388269
35.56,239.86,-120.14,20.36388269
35.56,239.905,-120.095,20.36388269
35.56,239.95,-120.05,20.36388269
35.56,239.995,-120.005,20.36388269
35.56,240.04,-119.96,20.36388269
35.56,240.085,-119.915,20.36388269
35.56,240.13,-119.87,20.36388269
35.56,240.175,-119.825,20.36388269
35.56,240.22,-119.78,20.36388269
35.56,240.265,-119.735,20.36388269
35.56,240.31,-119.69,20.36388269
35.56,240.355,-119.645,20.36388269
35.56,240.4,-119.6,20.36388269
35.56,240.445,-119.555,20.36388269
35.56,240.49,-119.51,20.36388269
35.56,240.535,-119.465,20.36388269
35.56,240.58,-119.42,20.36388269
35.56,240.625,-119.375,20.36388269
35.56,240.67,-119.33,20.36388269
35.56,240.715,-119.285,20.36388269
35.56,240.76,-119.24,20.36388269
35.56,240.805,-119.195,20.36388269
35.56,240.85,-119.15,20.36388269
35.56,240.895,-119.105,20.36388269
35.56,240.94,-119.06,20.36388269
35.56,240.985,-119.015,20.36388269
35.56,241.03,-118.97,20.36388269
35.56,241.075,-118.925,20.36388269
35.56,241.12,-118.88,20.36388269
35.56,241.165,-118.835,20.36388269
35.56,241.21,-118.79,20.36388269
35.56,241.255,-118.745,20.36388269
35.56,241.3,-118.7,20.36388269
35.56,241.345,-118.655,20.36388269
35.56,241.39,-118.61,20.36388269
35.56,241.435,-118.565,20.36388269
35.56,241.48,-118.52,20.36388269
35.56,241.525,-118.475,20.36388269
35.56,241.57,-118.43,20.36388269
35.56,241.615,-118.385,20.36388269
35.56,241.66,-118.34,20.36388269
35.56,241.705,-118.295,20.36388269
35.56,241.75,-118.25,20.36388269
35.56,241.795,-118.205,20.36388269
35.56,241.84,-118.16,20.36388269
35.56,241.885,-118.115,20.36388269
35.56,241.93,-118.07,20.36388269
35.56,241.975,-118.025,20.36388269
35.605,235,-125,20.35263646
35.605,235.045,-124.955,20.35263646
35.605,235.09,-124.91,20.35263646
35.605,235.135,-124.865,20.35263646
35.605,235.18,-124.82,20.35263646
35.605,235.225,-124.775,20.35263646
35.605,235.27,-124.73,20.35263646
35.605,235.315,-124.685,20.35263646
35.605,235.36,-124.64,20.35263646
35.605,235.405,-124.595,20.35263646
35.605,235.45,-124.55,20.35263646
35.605,235.495,-124.505,20.35263646
35.605,235.54,-124.46,20.35263646
35.605,235.585,-124.415,20.35263646
35.605,235.63,-124.37,20.35263646
35.605,235.675,-124.325,20.35263646
35.605,235.72,-124.28,20.35263646
35.605,235.765,-124.235,20.35263646
35.605,235.81,-124.19,20.35263646
35.605,235.855,-124.145,20.35263646
35.605,235.9,-124.1,20.35263646
35.605,235.945,-124.055,20.35263646
35.605,235.99,-124.01,20.35263646
35.605,236.035,-123.965,20.35263646
35.605,236.08,-123.92,20.35263646
35.605,236.125,-123.875,20.35263646
35.605,236.17,-123.83,20.35263646
35.605,236.215,-123.785,20.35263646
35.605,236.26,-123.74,20.35263646
35.605,236.305,-123.695,20.35263646
35.605,236.35,-123.65,20.35263646
35.605,236.395,-123.605,20.35263646
35.605,236.44,-123.56,20.35263646
35.605,236.485,-123.515,20.35263646
35.605,236.53,-123.47,20.35263646
35.605,236.575,-123.425,20.35263646
35.605,236.62,-123.38,20.35263646
35.605,236.665,-123.335,20.35263646
35.605,236.71,-123.29,20.35263646
35.605,236.755,-123.245,20.35263646
35.605,236.8,-123.2,20.35263646
35.605,236.845,-123.155,20.35263646
35.605,236.89,-123.11,20.35263646
35.605,236.935,-123.065,20.35263646
35.605,236.98,-123.02,20.35263646
35.605,237.025,-122.975,20.35263646
35.605,237.07,-122.93,20.35263646
35.605,237.115,-122.885,20.35263646
35.605,237.16,-122.84,20.35263646
35.605,237.205,-122.795,20.35263646
35.605,237.25,-122.75,20.35263646
35.605,237.295,-122.705,20.35263646
35.605,237.34,-122.66,20.35263646
35.605,237.385,-122.615,20.35263646
35.605,237.43,-122.57,20.35263646
35.605,237.475,-122.525,20.35263646
35.605,237.52,-122.48,20.35263646
35.605,237.565,-122.435,20.35263646
35.605,237.61,-122.39,20.35263646
35.605,237.655,-122.345,20.35263646
35.605,237.7,-122.3,20.35263646
35.605,237.745,-122.255,20.35263646
35.605,237.79,-122.21,20.35263646
35.605,237.835,-122.165,20.35263646
35.605,237.88,-122.12,20.35263646
35.605,237.925,-122.075,20.35263646
35.605,237.97,-122.03,20.35263646
35.605,238.015,-121.985,20.35263646
35.605,238.06,-121.94,20.35263646
35.605,238.105,-121.895,20.35263646
35.605,238.15,-121.85,20.35263646
35.605,238.195,-121.805,20.35263646
35.605,238.24,-121.76,20.35263646
35.605,238.285,-121.715,20.35263646
35.605,238.33,-121.67,20.35263646
35.605,238.375,-121.625,20.35263646
35.605,238.42,-121.58,20.35263646
35.605,238.465,-121.535,20.35263646
35.605,238.51,-121.49,20.35263646
35.605,238.555,-121.445,20.35263646
35.605,238.6,-121.4,20.35263646
35.605,238.645,-121.355,20.35263646
35.605,238.69,-121.31,20.35263646
35.605,238.735,-121.265,20.35263646
35.605,238.78,-121.22,20.35263646
35.605,238.825,-121.175,20.35263646
35.605,238.87,-121.13,20.35263646
35.605,238.915,-121.085,20.35263646
35.605,238.96,-121.04,20.35263646
35.605,239.005,-120.995,20.35263646
35.605,239.05,-120.95,20.35263646
35.605,239.095,-120.905,20.35263646
35.605,239.14,-120.86,20.35263646
35.605,239.185,-120.815,20.35263646
35.605,239.23,-120.77,20.35263646
35.605,239.275,-120.725,20.35263646
35.605,239.32,-120.68,20.35263646
35.605,239.365,-120.635,20.35263646
35.605,239.41,-120.59,20.35263646
35.605,239.455,-120.545,20.35263646
35.605,239.5,-120.5,20.35263646
35.605,239.545,-120.455,20.35263646
35.605,239.59,-120.41,20.35263646
35.605,239.635,-120.365,20.35263646
35.605,239.68,-120.32,20.35263646
35.605,239.725,-120.275,20.35263646
35.605,239.77,-120.23,20.35263646
35.605,239.815,-120.185,20.35263646
35.605,239.86,-120.14,20.35263646
35.605,239.905,-120.095,20.35263646
35.605,239.95,-120.05,20.35263646
35.605,239.995,-120.005,20.35263646
35.605,240.04,-119.96,20.35263646
35.605,240.085,-119.915,20.35263646
35.605,240.13,-119.87,20.35263646
35.605,240.175,-119.825,20.35263646
35.605,240.22,-119.78,20.35263646
35.605,240.265,-119.735,20.35263646
35.605,240.31,-119.69,20.35263646
35.605,240.355,-119.645,20.35263646
35.605,240.4,-119.6,20.35263646
35.605,240.445,-119.555,20.35263646
35.605,240.49,-119.51,20.35263646
35.605,240.535,-119.465,20.35263646
35.605,240.58,-119.42,20.35263646
35.605,240.625,-119.375,20.35263646
35.605,240.67,-119.33,20.35263646
35.605,240.715,-119.285,20.35263646
35.605,240.76,-119.24,20.35263646
35.605,240.805,-119.195,20.35263646
35.605,240.85,-119.15,20.35263646
35.605,240.895,-119.105,20.35263646
35.605,240.94,-119.06,20.35263646
35.605,240.985,-119.015,20.35263646
35.605,241.03,-118.97,20.35263646
35.605,241.075,-118.925,20.35263646
35.605,241.12,-118.88,20.35263646
35.605,241.165,-118.835,20.35263646
35.605,241.21,-118.79,20.35263646
35.605,241.255,-118.745,20.35263646
35.605,241.3,-118.7,20.35263646
35.605,241.345,-118.655,20.35263646
35.605,241.39,-118.61,20.35263646
35.605,241.435,-118.565,20.35263646
35.605,241.48,-118.52,20.35263646
35.605,241.525,-118.475,20.35263646
35.605,241.57,-118.43,20.35263646
35.605,241.615,-118.385,20.35263646
35.605,241.66,-118.34,20.35263646
35.605,241.705,-118.295,20.35263646
35.605,241.75,-118.25,20.35263646
35.605,241.795,-118.205,20.35263646
35.605,241.84,-118.16,20.35263646
35.605,241.885,-118.115,20.35263646
35.605,241.93,-118.07,20.35263646
35.605,241.975,-118.025,20.35263646
35.65,235,-125,20.34137756
35.65,235.045,-124.955,20.34137756
35.65,235.09,-124.91,20.34137756
35.65,235.135,-124.865,20.34137756
35.65,235.18,-124.82,20.34137756
35.65,235.225,-124.775,20.34137756
35.65,235.27,-124.73,20.34137756
35.65,235.315,-124.685,20.34137756
35.65,235.36,-124.64,20.34137756
35.65,235.405,-124.595,20.34137756
35.65,235.45,-124.55,20.34137756
35.65,235.495,-124.505,20.34137756
35.65,235.54,-124.46,20.34137756
35.65,235.585,-124.415,20.34137756
35.65,235.63,-124.37,20.34137756
35.65,235.675,-124.325,20.34137756
35.65,235.72,-124.28,20.34137756
35.65,235.765,-124.235,20.34137756
35.65,235.81,-124.19,20.34137756
35.65,235.855,-124.145,20.34137756
35.65,235.9,-124.1,20.34137756
35.65,235.945,-124.055,20.34137756
35.65,235.99,-124.01,20.34137756
35.65,236.035,-123.965,20.34137756
35.65,236.08,-123.92,20.34137756
35.65,236.125,-123.875,20.34137756
35.65,236.17,-123.83,20.34137756
35.65,236.215,-123.785,20.34137756
35.65,236.26,-123.74,20.34137756
35.65,236.305,-123.695,20.34137756
35.65,236.35,-123.65,20.34137756
35.65,236.395,-123.605,20.34137756
35.65,236.44,-123.56,20.34137756
35.65,236.485,-123.515,20.34137756
35.65,236.53,-123.47,20.34137756
35.65,236.575,-123.425,20.34137756
35.65,236.62,-123.38,20.34137756
35.65,236.665,-123.335,20.34137756
35.65,236.71,-123.29,20.34137756
35.65,236.755,-123.245,20.34137756
35.65,236.8,-123.2,20.34137756
35.65,236.845,-123.155,20.34137756
35.65,236.89,-123.11,20.34137756
35.65,236.935,-123.065,20.34137756
35.65,236.98,-123.02,20.34137756
35.65,237.025,-122.975,20.34137756
35.65,237.07,-122.93,20.34137756
35.65,237.115,-122.885,20.34137756
35.65,237.16,-122.84,20.34137756
35.65,237.205,-122.795,20.34137756
35.65,237.25,-122.75,20.34137756
35.65,237.295,-122.705,20.34137756
35.65,237.34,-122.66,20.34137756
35.65,237.385,-122.615,20.34137756
35.65,237.43,-122.57,20.34137756
35.65,237.475,-122.525,20.34137756
35.65,237.52,-122.48,20.34137756
35.65,237.565,-122.435,20.34137756
35.65,237.61,-122.39,20.34137756
35.65,237.655,-122.345,20.34137756
35.65,237.7,-122.3,20.34137756
35.65,237.745,-122.255,20.34137756
35.65,237.79,-122.21,20.34137756
35.65,237.835,-122.165,20.34137756
35.65,237.88,-122.12,20.34137756
35.65,237.925,-122.075,20.34137756
35.65,237.97,-122.03,20.34137756
35.65,238.015,-121.985,20.34137756
35.65,238.06,-121.94,20.34137756
35.65,238.105,-121.895,20.34137756
35.65,238.15,-121.85,20.34137756
35.65,238.195,-121.805,20.34137756
35.65,238.24,-121.76,20.34137756
35.65,238.285,-121.715,20.34137756
35.65,238.33,-121.67,20.34137756
35.65,238.375,-121.625,20.34137756
35.65,238.42,-121.58,20.34137756
35.65,238.465,-121.535,20.34137756
35.65,238.51,-121.49,20.34137756
35.65,238.555,-121.445,20.34137756
35.65,238.6,-121.4,20.34137756
35.65,238.645,-121.355,20.34137756
35.65,238.69,-121.31,20.34137756
35.65,238.735,-121.265,20.34137756
35.65,238.78,-121.22,20.34137756
35.65,238.825,-121.175,20.34137756
35.65,238.87,-121.13,20.34137756
35.65,238.915,-121.085,20.34137756
35.65,238.96,-121.04,20.34137756
35.65,239.005,-120.995,20.34137756
35.65,239.05,-120.95,20.34137756
35.65,239.095,-120.905,20.34137756
35.65,239.14,-120.86,20.34137756
35.65,239.185,-120.815,20.34137756
35.65,239.23,-120.77,20.34137756
35.65,239.275,-120.725,20.34137756
35.65,239.32,-120.68,20.34137756
35.65,239.365,-120.635,20.34137756
35.65,239.41,-120.59,20.34137756
35.65,239.455,-120.545,20.34137756
35.65,239.5,-120.5,20.34137756
35.65,239.545,-120.455,20.34137756
35.65,239.59,-120.41,20.34137756
35.65,239.635,-120.365,20.34137756
35.65,239.68,-120.32,20.34137756
35.65,239.725,-120.275,20.34137756
35.65,239.77,-120.23,20.34137756
35.65,239.815,-120.185,20.34137756
35.65,239.86,-120.14,20.34137756
35.65,239.905,-120.095,20.34137756
35.65,239.95,-120.05,20.34137756
35.65,239.995,-120.005,20.34137756
35.65,240.04,-119.96,20.34137756
35.65,240.085,-119.915,20.34137756
35.65,240.13,-119.87,20.34137756
35.65,240.175,-119.825,20.34137756
35.65,240.22,-119.78,20.34137756
35.65,240.265,-119.735,20.34137756
35.65,240.31,-119.69,20.34137756
35.65,240.355,-119.645,20.34137756
35.65,240.4,-119.6,20.34137756
35.65,240.445,-119.555,20.34137756
35.65,240.49,-119.51,20.34137756
35.65,240.535,-119.465,20.34137756
35.65,240.58,-119.42,20.34137756
35.65,240.625,-119.375,20.34137756
35.65,240.67,-119.33,20.34137756
35.65,240.715,-119.285,20.34137756
35.65,240.76,-119.24,20.34137756
35.65,240.805,-119.195,20.34137756
35.65,240.85,-119.15,20.34137756
35.65,240.895,-119.105,20.34137756
35.65,240.94,-119.06,20.34137756
35.65,240.985,-119.015,20.34137756
35.65,241.03,-118.97,20.34137756
35.65,241.075,-118.925,20.34137756
35.65,241.12,-118.88,20.34137756
35.65,241.165,-118.835,20.34137756
35.65,241.21,-118.79,20.34137756
35.65,241.255,-118.745,20.34137756
35.65,241.3,-118.7,20.34137756
35.65,241.345,-118.655,20.34137756
35.65,241.39,-118.61,20.34137756
35.65,241.435,-118.565,20.34137756
35.65,241.48,-118.52,20.34137756
35.65,241.525,-118.475,20.34137756
35.65,241.57,-118.43,20.34137756
35.65,241.615,-118.385,20.34137756
35.65,241.66,-118.34,20.34137756
35.65,241.705,-118.295,20.34137756
35.65,241.75,-118.25,20.34137756
35.65,241.795,-118.205,20.34137756
35.65,241.84,-118.16,20.34137756
35.65,241.885,-118.115,20.34137756
35.65,241.93,-118.07,20.34137756
35.65,241.975,-118.025,20.34137756
35.695,235,-125,20.33010599
35.695,235.045,-124.955,20.33010599
35.695,235.09,-124.91,20.33010599
35.695,235.135,-124.865,20.33010599
35.695,235.18,-124.82,20.33010599
35.695,235.225,-124.775,20.33010599
35.695,235.27,-124.73,20.33010599
35.695,235.315,-124.685,20.33010599
35.695,235.36,-124.64,20.33010599
35.695,235.405,-124.595,20.33010599
35.695,235.45,-124.55,20.33010599
35.695,235.495,-124.505,20.33010599
35.695,235.54,-124.46,20.33010599
35.695,235.585,-124.415,20.33010599
35.695,235.63,-124.37,20.33010599
35.695,235.675,-124.325,20.33010599
35.695,235.72,-124.28,20.33010599
35.695,235.765,-124.235,20.33010599
35.695,235.81,-124.19,20.33010599
35.695,235.855,-124.145,20.33010599
35.695,235.9,-124.1,20.33010599
35.695,235.945,-124.055,20.33010599
35.695,235.99,-124.01,20.33010599
35.695,236.035,-123.965,20.33010599
35.695,236.08,-123.92,20.33010599
35.695,236.125,-123.875,20.33010599
35.695,236.17,-123.83,20.33010599
35.695,236.215,-123.785,20.33010599
35.695,236.26,-123.74,20.33010599
35.695,236.305,-123.695,20.33010599
35.695,236.35,-123.65,20.33010599
35.695,236.395,-123.605,20.33010599
35.695,236.44,-123.56,20.33010599
35.695,236.485,-123.515,20.33010599
35.695,236.53,-123.47,20.33010599
35.695,236.575,-123.425,20.33010599
35.695,236.62,-123.38,20.33010599
35.695,236.665,-123.335,20.33010599
35.695,236.71,-123.29,20.33010599
35.695,236.755,-123.245,20.33010599
35.695,236.8,-123.2,20.33010599
35.695,236.845,-123.155,20.33010599
35.695,236.89,-123.11,20.33010599
35.695,236.935,-123.065,20.33010599
35.695,236.98,-123.02,20.33010599
35.695,237.025,-122.975,20.33010599
35.695,237.07,-122.93,20.33010599
35.695,237.115,-122.885,20.33010599
35.695,237.16,-122.84,20.33010599
35.695,237.205,-122.795,20.33010599
35.695,237.25,-122.75,20.33010599
35.695,237.295,-122.705,20.33010599
35.695,237.34,-122.66,20.33010599
35.695,237.385,-122.615,20.33010599
35.695,237.43,-122.57,20.33010599
35.695,237.475,-122.525,20.33010599
35.695,237.52,-122.48,20.33010599
35.695,237.565,-122.435,20.33010599
35.695,237.61,-122.39,20.33010599
35.695,237.655,-122.345,20.33010599
35.695,237.7,-122.3,20.33010599
35.695,237.745,-122.255,20.33010599
35.695,237.79,-122.21,20.33010599
35.695,237.835,-122.165,20.33010599
35.695,237.88,-122.12,20.33010599
35.695,237.925,-122.075,20.33010599
35.695,237.97,-122.03,20.33010599
35.695,238.015,-121.985,20.33010599
35.695,238.06,-121.94,20.33010599
35.695,238.105,-121.895,20.33010599
35.695,238.15,-121.85,20.33010599
35.695,238.195,-121.805,20.33010599
35.695,238.24,-121.76,20.33010599
35.695,238.285,-121.715,20.33010599
35.695,238.33,-121.67,20.33010599
35.695,238.375,-121.625,20.33010599
35.695,238.42,-121.58,20.33010599
35.695,238.465,-121.535,20.33010599
35.695,238.51,-121.49,20.33010599
35.695,238.555,-121.445,20.33010599
35.695,238.6,-121.4,20.33010599
35.695,238.645,-121.355,20.33010599
35.695,238.69,-121.31,20.33010599
35.695,238.735,-121.265,20.33010599
35.695,238.78,-121.22,20.33010599
35.695,238.825,-121.175,20.33010599
35.695,238.87,-121.13,20.33010599
35.695,238.915,-121.085,20.33010599
35.695,238.96,-121.04,20.33010599
35.695,239.005,-120.995,20.33010599
35.695,239.05,-120.95,20.33010599
35.695,239.095,-120.905,20.33010599
35.695,239.14,-120.86,20.33010599
35.695,239.185,-120.815,20.33010599
35.695,239.23,-120.77,20.33010599
35.695,239.275,-120.725,20.33010599
35.695,239.32,-120.68,20.33010599
35.695,239.365,-120.635,20.33010599
35.695,239.41,-120.59,20.33010599
35.695,239.455,-120.545,20.33010599
35.695,239.5,-120.5,20.33010599
35.695,239.545,-120.455,20.33010599
35.695,239.59,-120.41,20.33010599
35.695,239.635,-120.365,20.33010599
35.695,239.68,-120.32,20.33010599
35.695,239.725,-120.275,20.33010599
35.695,239.77,-120.23,20.33010599
35.695,239.815,-120.185,20.33010599
35.695,239.86,-120.14,20.33010599
35.695,239.905,-120.095,20.33010599
35.695,239.95,-120.05,20.33010599
35.695,239.995,-120.005,20.33010599
35.695,240.04,-119.96,20.33010599
35.695,240.085,-119.915,20.33010599
35.695,240.13,-119.87,20.33010599
35.695,240.175,-119.825,20.33010599
35.695,240.22,-119.78,20.33010599
35.695,240.265,-119.735,20.33010599
35.695,240.31,-119.69,20.33010599
35.695,240.355,-119.645,20.33010599
35.695,240.4,-119.6,20.33010599
35.695,240.445,-119.555,20.33010599
35.695,240.49,-119.51,20.33010599
35.695,240.535,-119.465,20.33010599
35.695,240.58,-119.42,20.33010599
35.695,240.625,-119.375,20.33010599
35.695,240.67,-119.33,20.33010599
35.695,240.715,-119.285,20.33010599
35.695,240.76,-119.24,20.33010599
35.695,240.805,-119.195,20.33010599
35.695,240.85,-119.15,20.33010599
35.695,240.895,-119.105,20.33010599
35.695,240.94,-119.06,20.33010599
35.695,240.985,-119.015,20.33010599
35.695,241.03,-118.97,20.33010599
35.695,241.075,-118.925,20.33010599
35.695,241.12,-118.88,20.33010599
35.695,241.165,-118.835,20.33010599
35.695,241.21,-118.79,20.33010599
35.695,241.255,-118.745,20.33010599
35.695,241.3,-118.7,20.33010599
35.695,241.345,-118.655,20.33010599
35.695,241.39,-118.61,20.33010599
35.695,241.435,-118.565,20.33010599
35.695,241.48,-118.52,20.33010599
35.695,241.525,-118.475,20.33010599
35.695,241.57,-118.43,20.33010599
35.695,241.615,-118.385,20.33010599
35.695,241.66,-118.34,20.33010599
35.695,241.705,-118.295,20.33010599
35.695,241.75,-118.25,20.33010599
35.695,241.795,-118.205,20.33010599
35.695,241.84,-118.16,20.33010599
35.695,241.885,-118.115,20.33010599
35.695,241.93,-118.07,20.33010599
35.695,241.975,-118.025,20.33010599
35.74,235,-125,20.31882177
35.74,235.045,-124.955,20.31882177
35.74,235.09,-124.91,20.31882177
35.74,235.135,-124.865,20.31882177
35.74,235.18,-124.82,20.31882177
35.74,235.225,-124.775,20.31882177
35.74,235.27,-124.73,20.31882177
35.74,235.315,-124.685,20.31882177
35.74,235.36,-124.64,20.31882177
35.74,235.405,-124.595,20.31882177
35.74,235.45,-124.55,20.31882177
35.74,235.495,-124.505,20.31882177
35.74,235.54,-124.46,20.31882177
35.74,235.585,-124.415,20.31882177
35.74,235.63,-124.37,20.31882177
35.74,235.675,-124.325,20.31882177
35.74,235.72,-124.28,20.31882177
35.74,235.765,-124.235,20.31882177
35.74,235.81,-124.19,20.31882177
35.74,235.855,-124.145,20.31882177
35.74,235.9,-124.1,20.31882177
35.74,235.945,-124.055,20.31882177
35.74,235.99,-124.01,20.31882177
35.74,236.035,-123.965,20.31882177
35.74,236.08,-123.92,20.31882177
35.74,236.125,-123.875,20.31882177
35.74,236.17,-123.83,20.31882177
35.74,236.215,-123.785,20.31882177
35.74,236.26,-123.74,20.31882177
35.74,236.305,-123.695,20.31882177
35.74,236.35,-123.65,20.31882177
35.74,236.395,-123.605,20.31882177
35.74,236.44,-123.56,20.31882177
35.74,236.485,-123.515,20.31882177
35.74,236.53,-123.47,20.31882177
35.74,236.575,-123.425,20.31882177
35.74,236.62,-123.38,20.31882177
35.74,236.665,-123.335,20.31882177
35.74,236.71,-123.29,20.31882177
35.74,236.755,-123.245,20.31882177
35.74,236.8,-123.2,20.31882177
35.74,236.845,-123.155,20.31882177
35.74,236.89,-123.11,20.31882177
35.74,236.935,-123.065,20.31882177
35.74,236.98,-123.02,20.31882177
35.74,237.025,-122.975,20.31882177
35.74,237.07,-122.93,20.31882177
35.74,237.115,-122.885,20.31882177
35.74,237.16,-122.84,20.31882177
35.74,237.205,-122.795,20.31882177
35.74,237.25,-122.75,20.31882177
35.74,237.295,-122.705,20.31882177
35.74,237.34,-122.66,20.31882177
35.74,237.385,-122.615,20.31882177
35.74,237.43,-122.57,20.31882177
35.74,237.475,-122.525,20.31882177
35.74,237.52,-122.48,20.31882177
35.74,237.565,-122.435,20.31882177
35.74,237.61,-122.39,20.31882177
35.74,237.655,-122.345,20.31882177
35.74,237.7,-122.3,20.31882177
35.74,237.745,-122.255,20.31882177
35.74,237.79,-122.21,20.31882177
35.74,237.835,-122.165,20.31882177
35.74,237.88,-122.12,20.31882177
35.74,237.925,-122.075,20.31882177
35.74,237.97,-122.03,20.31882177
35.74,238.015,-121.985,20.31882177
35.74,238.06,-121.94,20.31882177
35.74,238.105,-121.895,20.31882177
35.74,238.15,-121.85,20.31882177
35.74,238.195,-121.805,20.31882177
35.74,238.24,-121.76,20.31882177
